FechaHora,Descripcion,num_casos,num_hosp,num_uci,num_def,num_recu,num_susc,VentasDiarias,VentasTotalesDiarias,IdProducto
2020-01-01,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,1,76,1
2020-01-01,APIRETAL,0,0,0,0,0.0,959801.0,7,76,2
2020-01-01,DALSY,0,0,0,0,0.0,959801.0,3,76,3
2020-01-01,ENANTYUM,0,0,0,0,0.0,959801.0,12,76,4
2020-01-01,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,76,6
2020-01-01,FRENADOL,0,0,0,0,0.0,959801.0,9,76,7
2020-01-01,GELOCATIL,0,0,0,0,0.0,959801.0,9,76,8
2020-01-01,IBUPROFENO,0,0,0,0,0.0,959801.0,11,76,9
2020-01-01,NOLOTIL,0,0,0,0,0.0,959801.0,2,76,11
2020-01-01,ORFIDAL,0,0,0,0,0.0,959801.0,5,76,12
2020-01-01,PARACETAMOL,0,0,0,0,0.0,959801.0,9,76,13
2020-01-02,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,4,92,1
2020-01-02,APIRETAL,0,0,0,0,0.0,959801.0,8,92,2
2020-01-02,DALSY,0,0,0,0,0.0,959801.0,4,92,3
2020-01-02,ENANTYUM,0,0,0,0,0.0,959801.0,4,92,4
2020-01-02,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,92,6
2020-01-02,FRENADOL,0,0,0,0,0.0,959801.0,5,92,7
2020-01-02,GELOCATIL,0,0,0,0,0.0,959801.0,7,92,8
2020-01-02,IBUPROFENO,0,0,0,0,0.0,959801.0,19,92,9
2020-01-02,NOLOTIL,0,0,0,0,0.0,959801.0,1,92,11
2020-01-02,ORFIDAL,0,0,0,0,0.0,959801.0,8,92,12
2020-01-02,PARACETAMOL,0,0,0,0,0.0,959801.0,24,92,13
2020-01-03,APIRETAL,0,0,0,0,0.0,959801.0,4,72,2
2020-01-03,DALSY,0,0,0,0,0.0,959801.0,4,72,3
2020-01-03,ENANTYUM,0,0,0,0,0.0,959801.0,9,72,4
2020-01-03,FLUIMUCIL,0,0,0,0,0.0,959801.0,4,72,6
2020-01-03,FRENADOL,0,0,0,0,0.0,959801.0,10,72,7
2020-01-03,GELOCATIL,0,0,0,0,0.0,959801.0,3,72,8
2020-01-03,IBUPROFENO,0,0,0,0,0.0,959801.0,16,72,9
2020-01-03,NOLOTIL,0,0,0,0,0.0,959801.0,2,72,11
2020-01-03,ORFIDAL,0,0,0,0,0.0,959801.0,1,72,12
2020-01-03,PARACETAMOL,0,0,0,0,0.0,959801.0,19,72,13
2020-01-04,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,3,80,1
2020-01-04,APIRETAL,0,0,0,0,0.0,959801.0,5,80,2
2020-01-04,DALSY,0,0,0,0,0.0,959801.0,5,80,3
2020-01-04,ENANTYUM,0,0,0,0,0.0,959801.0,15,80,4
2020-01-04,FLUIMUCIL,0,0,0,0,0.0,959801.0,9,80,6
2020-01-04,FRENADOL,0,0,0,0,0.0,959801.0,8,80,7
2020-01-04,GELOCATIL,0,0,0,0,0.0,959801.0,5,80,8
2020-01-04,IBUPROFENO,0,0,0,0,0.0,959801.0,9,80,9
2020-01-04,NOLOTIL,0,0,0,0,0.0,959801.0,5,80,11
2020-01-04,ORFIDAL,0,0,0,0,0.0,959801.0,2,80,12
2020-01-04,PARACETAMOL,0,0,0,0,0.0,959801.0,14,80,13
2020-01-05,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,1,90,1
2020-01-05,APIRETAL,0,0,0,0,0.0,959801.0,4,90,2
2020-01-05,DALSY,0,0,0,0,0.0,959801.0,2,90,3
2020-01-05,ENANTYUM,0,0,0,0,0.0,959801.0,19,90,4
2020-01-05,FLUIMUCIL,0,0,0,0,0.0,959801.0,9,90,6
2020-01-05,FRENADOL,0,0,0,0,0.0,959801.0,15,90,7
2020-01-05,GELOCATIL,0,0,0,0,0.0,959801.0,3,90,8
2020-01-05,IBUPROFENO,0,0,0,0,0.0,959801.0,16,90,9
2020-01-05,NOLOTIL,0,0,0,0,0.0,959801.0,3,90,11
2020-01-05,ORFIDAL,0,0,0,0,0.0,959801.0,2,90,12
2020-01-05,PARACETAMOL,0,0,0,0,0.0,959801.0,16,90,13
2020-01-06,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,2,116,1
2020-01-06,APIRETAL,0,0,0,0,0.0,959801.0,4,116,2
2020-01-06,DALSY,0,0,0,0,0.0,959801.0,4,116,3
2020-01-06,ENANTYUM,0,0,0,0,0.0,959801.0,13,116,4
2020-01-06,FLUIMUCIL,0,0,0,0,0.0,959801.0,7,116,6
2020-01-06,FRENADOL,0,0,0,0,0.0,959801.0,24,116,7
2020-01-06,GELOCATIL,0,0,0,0,0.0,959801.0,9,116,8
2020-01-06,IBUPROFENO,0,0,0,0,0.0,959801.0,20,116,9
2020-01-06,NOLOTIL,0,0,0,0,0.0,959801.0,2,116,11
2020-01-06,ORFIDAL,0,0,0,0,0.0,959801.0,3,116,12
2020-01-06,PARACETAMOL,0,0,0,0,0.0,959801.0,28,116,13
2020-01-07,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,4,76,1
2020-01-07,APIRETAL,0,0,0,0,0.0,959801.0,3,76,2
2020-01-07,DALSY,0,0,0,0,0.0,959801.0,1,76,3
2020-01-07,ENANTYUM,0,0,0,0,0.0,959801.0,10,76,4
2020-01-07,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,76,6
2020-01-07,FRENADOL,0,0,0,0,0.0,959801.0,6,76,7
2020-01-07,GELOCATIL,0,0,0,0,0.0,959801.0,5,76,8
2020-01-07,IBUPROFENO,0,0,0,0,0.0,959801.0,16,76,9
2020-01-07,ORFIDAL,0,0,0,0,0.0,959801.0,5,76,12
2020-01-07,PARACETAMOL,0,0,0,0,0.0,959801.0,18,76,13
2020-01-08,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,3,96,1
2020-01-08,APIRETAL,0,0,0,0,0.0,959801.0,6,96,2
2020-01-08,DALSY,0,0,0,0,0.0,959801.0,3,96,3
2020-01-08,ENANTYUM,0,0,0,0,0.0,959801.0,13,96,4
2020-01-08,FLUIMUCIL,0,0,0,0,0.0,959801.0,7,96,6
2020-01-08,FRENADOL,0,0,0,0,0.0,959801.0,9,96,7
2020-01-08,GELOCATIL,0,0,0,0,0.0,959801.0,6,96,8
2020-01-08,IBUPROFENO,0,0,0,0,0.0,959801.0,22,96,9
2020-01-08,NOLOTIL,0,0,0,0,0.0,959801.0,1,96,11
2020-01-08,ORFIDAL,0,0,0,0,0.0,959801.0,2,96,12
2020-01-08,PARACETAMOL,0,0,0,0,0.0,959801.0,24,96,13
2020-01-09,APIRETAL,0,0,0,0,0.0,959801.0,3,86,2
2020-01-09,DALSY,0,0,0,0,0.0,959801.0,6,86,3
2020-01-09,ENANTYUM,0,0,0,0,0.0,959801.0,11,86,4
2020-01-09,FLUIMUCIL,0,0,0,0,0.0,959801.0,6,86,6
2020-01-09,FRENADOL,0,0,0,0,0.0,959801.0,5,86,7
2020-01-09,GELOCATIL,0,0,0,0,0.0,959801.0,6,86,8
2020-01-09,IBUPROFENO,0,0,0,0,0.0,959801.0,16,86,9
2020-01-09,NOLOTIL,0,0,0,0,0.0,959801.0,6,86,11
2020-01-09,ORFIDAL,0,0,0,0,0.0,959801.0,2,86,12
2020-01-09,PARACETAMOL,0,0,0,0,0.0,959801.0,25,86,13
2020-01-10,APIRETAL,0,0,0,0,0.0,959801.0,3,95,2
2020-01-10,DALSY,0,0,0,0,0.0,959801.0,7,95,3
2020-01-10,ENANTYUM,0,0,0,0,0.0,959801.0,19,95,4
2020-01-10,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,95,6
2020-01-10,FRENADOL,0,0,0,0,0.0,959801.0,10,95,7
2020-01-10,GELOCATIL,0,0,0,0,0.0,959801.0,6,95,8
2020-01-10,IBUPROFENO,0,0,0,0,0.0,959801.0,10,95,9
2020-01-10,NOLOTIL,0,0,0,0,0.0,959801.0,3,95,11
2020-01-10,ORFIDAL,0,0,0,0,0.0,959801.0,6,95,12
2020-01-10,PARACETAMOL,0,0,0,0,0.0,959801.0,23,95,13
2020-01-11,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,1,75,1
2020-01-11,APIRETAL,0,0,0,0,0.0,959801.0,8,75,2
2020-01-11,DALSY,0,0,0,0,0.0,959801.0,6,75,3
2020-01-11,ENANTYUM,0,0,0,0,0.0,959801.0,13,75,4
2020-01-11,FLUIMUCIL,0,0,0,0,0.0,959801.0,2,75,6
2020-01-11,FRENADOL,0,0,0,0,0.0,959801.0,10,75,7
2020-01-11,GELOCATIL,0,0,0,0,0.0,959801.0,2,75,8
2020-01-11,IBUPROFENO,0,0,0,0,0.0,959801.0,11,75,9
2020-01-11,NOLOTIL,0,0,0,0,0.0,959801.0,3,75,11
2020-01-11,ORFIDAL,0,0,0,0,0.0,959801.0,2,75,12
2020-01-11,PARACETAMOL,0,0,0,0,0.0,959801.0,17,75,13
2020-01-12,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,2,107,1
2020-01-12,APIRETAL,0,0,0,0,0.0,959801.0,5,107,2
2020-01-12,DALSY,0,0,0,0,0.0,959801.0,6,107,3
2020-01-12,ENANTYUM,0,0,0,0,0.0,959801.0,11,107,4
2020-01-12,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,107,6
2020-01-12,FRENADOL,0,0,0,0,0.0,959801.0,12,107,7
2020-01-12,GELOCATIL,0,0,0,0,0.0,959801.0,11,107,8
2020-01-12,IBUPROFENO,0,0,0,0,0.0,959801.0,26,107,9
2020-01-12,NOLOTIL,0,0,0,0,0.0,959801.0,4,107,11
2020-01-12,PARACETAMOL,0,0,0,0,0.0,959801.0,22,107,13
2020-01-13,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,1,105,1
2020-01-13,APIRETAL,0,0,0,0,0.0,959801.0,6,105,2
2020-01-13,DALSY,0,0,0,0,0.0,959801.0,8,105,3
2020-01-13,ENANTYUM,0,0,0,0,0.0,959801.0,13,105,4
2020-01-13,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,105,6
2020-01-13,FRENADOL,0,0,0,0,0.0,959801.0,9,105,7
2020-01-13,GELOCATIL,0,0,0,0,0.0,959801.0,6,105,8
2020-01-13,IBUPROFENO,0,0,0,0,0.0,959801.0,21,105,9
2020-01-13,NOLOTIL,0,0,0,0,0.0,959801.0,7,105,11
2020-01-13,ORFIDAL,0,0,0,0,0.0,959801.0,3,105,12
2020-01-13,PARACETAMOL,0,0,0,0,0.0,959801.0,23,105,13
2020-01-14,APIRETAL,0,0,0,0,0.0,959801.0,3,86,2
2020-01-14,DALSY,0,0,0,0,0.0,959801.0,5,86,3
2020-01-14,ENANTYUM,0,0,0,0,0.0,959801.0,14,86,4
2020-01-14,FLUIMUCIL,0,0,0,0,0.0,959801.0,9,86,6
2020-01-14,FRENADOL,0,0,0,0,0.0,959801.0,9,86,7
2020-01-14,GELOCATIL,0,0,0,0,0.0,959801.0,8,86,8
2020-01-14,IBUPROFENO,0,0,0,0,0.0,959801.0,11,86,9
2020-01-14,NOLOTIL,0,0,0,0,0.0,959801.0,1,86,11
2020-01-14,ORFIDAL,0,0,0,0,0.0,959801.0,7,86,12
2020-01-14,PARACETAMOL,0,0,0,0,0.0,959801.0,19,86,13
2020-01-15,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,2,114,1
2020-01-15,APIRETAL,0,0,0,0,0.0,959801.0,6,114,2
2020-01-15,DALSY,0,0,0,0,0.0,959801.0,9,114,3
2020-01-15,ENANTYUM,0,0,0,0,0.0,959801.0,13,114,4
2020-01-15,FLUIMUCIL,0,0,0,0,0.0,959801.0,4,114,6
2020-01-15,FRENADOL,0,0,0,0,0.0,959801.0,4,114,7
2020-01-15,GELOCATIL,0,0,0,0,0.0,959801.0,6,114,8
2020-01-15,IBUPROFENO,0,0,0,0,0.0,959801.0,32,114,9
2020-01-15,NOLOTIL,0,0,0,0,0.0,959801.0,7,114,11
2020-01-15,ORFIDAL,0,0,0,0,0.0,959801.0,2,114,12
2020-01-15,PARACETAMOL,0,0,0,0,0.0,959801.0,29,114,13
2020-01-16,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,1,83,1
2020-01-16,APIRETAL,0,0,0,0,0.0,959801.0,5,83,2
2020-01-16,DALSY,0,0,0,0,0.0,959801.0,4,83,3
2020-01-16,ENANTYUM,0,0,0,0,0.0,959801.0,13,83,4
2020-01-16,FLUIMUCIL,0,0,0,0,0.0,959801.0,5,83,6
2020-01-16,FRENADOL,0,0,0,0,0.0,959801.0,4,83,7
2020-01-16,GELOCATIL,0,0,0,0,0.0,959801.0,3,83,8
2020-01-16,IBUPROFENO,0,0,0,0,0.0,959801.0,21,83,9
2020-01-16,NOLOTIL,0,0,0,0,0.0,959801.0,7,83,11
2020-01-16,ORFIDAL,0,0,0,0,0.0,959801.0,7,83,12
2020-01-16,PARACETAMOL,0,0,0,0,0.0,959801.0,13,83,13
2020-01-17,APIRETAL,0,0,0,0,0.0,959801.0,6,74,2
2020-01-17,DALSY,0,0,0,0,0.0,959801.0,5,74,3
2020-01-17,ENANTYUM,0,0,0,0,0.0,959801.0,10,74,4
2020-01-17,FLUIMUCIL,0,0,0,0,0.0,959801.0,5,74,6
2020-01-17,FRENADOL,0,0,0,0,0.0,959801.0,3,74,7
2020-01-17,GELOCATIL,0,0,0,0,0.0,959801.0,8,74,8
2020-01-17,IBUPROFENO,0,0,0,0,0.0,959801.0,18,74,9
2020-01-17,NOLOTIL,0,0,0,0,0.0,959801.0,2,74,11
2020-01-17,ORFIDAL,0,0,0,0,0.0,959801.0,2,74,12
2020-01-17,PARACETAMOL,0,0,0,0,0.0,959801.0,15,74,13
2020-01-18,APIRETAL,0,0,0,0,0.0,959801.0,8,85,2
2020-01-18,DALSY,0,0,0,0,0.0,959801.0,8,85,3
2020-01-18,ENANTYUM,0,0,0,0,0.0,959801.0,12,85,4
2020-01-18,FLUIMUCIL,0,0,0,0,0.0,959801.0,5,85,6
2020-01-18,FRENADOL,0,0,0,0,0.0,959801.0,11,85,7
2020-01-18,GELOCATIL,0,0,0,0,0.0,959801.0,1,85,8
2020-01-18,IBUPROFENO,0,0,0,0,0.0,959801.0,16,85,9
2020-01-18,NOLOTIL,0,0,0,0,0.0,959801.0,2,85,11
2020-01-18,ORFIDAL,0,0,0,0,0.0,959801.0,1,85,12
2020-01-18,PARACETAMOL,0,0,0,0,0.0,959801.0,21,85,13
2020-01-19,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,3,103,1
2020-01-19,APIRETAL,0,0,0,0,0.0,959801.0,5,103,2
2020-01-19,DALSY,0,0,0,0,0.0,959801.0,6,103,3
2020-01-19,ENANTYUM,0,0,0,0,0.0,959801.0,11,103,4
2020-01-19,FLUIMUCIL,0,0,0,0,0.0,959801.0,7,103,6
2020-01-19,FRENADOL,0,0,0,0,0.0,959801.0,10,103,7
2020-01-19,GELOCATIL,0,0,0,0,0.0,959801.0,5,103,8
2020-01-19,IBUPROFENO,0,0,0,0,0.0,959801.0,17,103,9
2020-01-19,NOLOTIL,0,0,0,0,0.0,959801.0,4,103,11
2020-01-19,ORFIDAL,0,0,0,0,0.0,959801.0,5,103,12
2020-01-19,PARACETAMOL,0,0,0,0,0.0,959801.0,30,103,13
2020-01-20,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,4,110,1
2020-01-20,APIRETAL,0,0,0,0,0.0,959801.0,7,110,2
2020-01-20,DALSY,0,0,0,0,0.0,959801.0,10,110,3
2020-01-20,ENANTYUM,0,0,0,0,0.0,959801.0,7,110,4
2020-01-20,FLUIMUCIL,0,0,0,0,0.0,959801.0,15,110,6
2020-01-20,FRENADOL,0,0,0,0,0.0,959801.0,15,110,7
2020-01-20,GELOCATIL,0,0,0,0,0.0,959801.0,8,110,8
2020-01-20,IBUPROFENO,0,0,0,0,0.0,959801.0,23,110,9
2020-01-20,NOLOTIL,0,0,0,0,0.0,959801.0,1,110,11
2020-01-20,ORFIDAL,0,0,0,0,0.0,959801.0,4,110,12
2020-01-20,PARACETAMOL,0,0,0,0,0.0,959801.0,16,110,13
2020-01-21,APIRETAL,0,0,0,0,0.0,959801.0,7,86,2
2020-01-21,DALSY,0,0,0,0,0.0,959801.0,6,86,3
2020-01-21,ENANTYUM,0,0,0,0,0.0,959801.0,12,86,4
2020-01-21,FLUIMUCIL,0,0,0,0,0.0,959801.0,7,86,6
2020-01-21,FRENADOL,0,0,0,0,0.0,959801.0,5,86,7
2020-01-21,GELOCATIL,0,0,0,0,0.0,959801.0,5,86,8
2020-01-21,IBUPROFENO,0,0,0,0,0.0,959801.0,16,86,9
2020-01-21,NOLOTIL,0,0,0,0,0.0,959801.0,1,86,11
2020-01-21,ORFIDAL,0,0,0,0,0.0,959801.0,4,86,12
2020-01-21,PARACETAMOL,0,0,0,0,0.0,959801.0,23,86,13
2020-01-22,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,4,114,1
2020-01-22,APIRETAL,0,0,0,0,0.0,959801.0,5,114,2
2020-01-22,DALSY,0,0,0,0,0.0,959801.0,4,114,3
2020-01-22,ENANTYUM,0,0,0,0,0.0,959801.0,15,114,4
2020-01-22,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,114,6
2020-01-22,FRENADOL,0,0,0,0,0.0,959801.0,13,114,7
2020-01-22,GELOCATIL,0,0,0,0,0.0,959801.0,6,114,8
2020-01-22,IBUPROFENO,0,0,0,0,0.0,959801.0,28,114,9
2020-01-22,NOLOTIL,0,0,0,0,0.0,959801.0,4,114,11
2020-01-22,ORFIDAL,0,0,0,0,0.0,959801.0,4,114,12
2020-01-22,PARACETAMOL,0,0,0,0,0.0,959801.0,23,114,13
2020-01-23,APIRETAL,0,0,0,0,0.0,959801.0,8,123,2
2020-01-23,DALSY,0,0,0,0,0.0,959801.0,3,123,3
2020-01-23,ENANTYUM,0,0,0,0,0.0,959801.0,16,123,4
2020-01-23,FLUIMUCIL,0,0,0,0,0.0,959801.0,9,123,6
2020-01-23,FRENADOL,0,0,0,0,0.0,959801.0,10,123,7
2020-01-23,GELOCATIL,0,0,0,0,0.0,959801.0,5,123,8
2020-01-23,IBUPROFENO,0,0,0,0,0.0,959801.0,28,123,9
2020-01-23,NOLOTIL,0,0,0,0,0.0,959801.0,5,123,11
2020-01-23,ORFIDAL,0,0,0,0,0.0,959801.0,2,123,12
2020-01-23,PARACETAMOL,0,0,0,0,0.0,959801.0,37,123,13
2020-01-24,APIRETAL,0,0,0,0,0.0,959801.0,8,70,2
2020-01-24,DALSY,0,0,0,0,0.0,959801.0,3,70,3
2020-01-24,ENANTYUM,0,0,0,0,0.0,959801.0,9,70,4
2020-01-24,FLUIMUCIL,0,0,0,0,0.0,959801.0,4,70,6
2020-01-24,FRENADOL,0,0,0,0,0.0,959801.0,7,70,7
2020-01-24,GELOCATIL,0,0,0,0,0.0,959801.0,4,70,8
2020-01-24,IBUPROFENO,0,0,0,0,0.0,959801.0,14,70,9
2020-01-24,NOLOTIL,0,0,0,0,0.0,959801.0,2,70,11
2020-01-24,ORFIDAL,0,0,0,0,0.0,959801.0,1,70,12
2020-01-24,PARACETAMOL,0,0,0,0,0.0,959801.0,18,70,13
2020-01-25,APIRETAL,0,0,0,0,0.0,959801.0,12,85,2
2020-01-25,DALSY,0,0,0,0,0.0,959801.0,6,85,3
2020-01-25,ENANTYUM,0,0,0,0,0.0,959801.0,10,85,4
2020-01-25,FLUIMUCIL,0,0,0,0,0.0,959801.0,6,85,6
2020-01-25,FRENADOL,0,0,0,0,0.0,959801.0,7,85,7
2020-01-25,GELOCATIL,0,0,0,0,0.0,959801.0,7,85,8
2020-01-25,IBUPROFENO,0,0,0,0,0.0,959801.0,15,85,9
2020-01-25,NOLOTIL,0,0,0,0,0.0,959801.0,3,85,11
2020-01-25,PARACETAMOL,0,0,0,0,0.0,959801.0,19,85,13
2020-01-26,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,2,100,1
2020-01-26,APIRETAL,0,0,0,0,0.0,959801.0,9,100,2
2020-01-26,DALSY,0,0,0,0,0.0,959801.0,10,100,3
2020-01-26,ENANTYUM,0,0,0,0,0.0,959801.0,13,100,4
2020-01-26,FLUIMUCIL,0,0,0,0,0.0,959801.0,7,100,6
2020-01-26,FRENADOL,0,0,0,0,0.0,959801.0,7,100,7
2020-01-26,GELOCATIL,0,0,0,0,0.0,959801.0,9,100,8
2020-01-26,IBUPROFENO,0,0,0,0,0.0,959801.0,18,100,9
2020-01-26,NOLOTIL,0,0,0,0,0.0,959801.0,3,100,11
2020-01-26,ORFIDAL,0,0,0,0,0.0,959801.0,4,100,12
2020-01-26,PARACETAMOL,0,0,0,0,0.0,959801.0,18,100,13
2020-01-27,APIRETAL,0,0,0,0,0.0,959801.0,12,99,2
2020-01-27,DALSY,0,0,0,0,0.0,959801.0,8,99,3
2020-01-27,ENANTYUM,0,0,0,0,0.0,959801.0,14,99,4
2020-01-27,FLUIMUCIL,0,0,0,0,0.0,959801.0,8,99,6
2020-01-27,FRENADOL,0,0,0,0,0.0,959801.0,8,99,7
2020-01-27,GELOCATIL,0,0,0,0,0.0,959801.0,7,99,8
2020-01-27,IBUPROFENO,0,0,0,0,0.0,959801.0,15,99,9
2020-01-27,NOLOTIL,0,0,0,0,0.0,959801.0,4,99,11
2020-01-27,ORFIDAL,0,0,0,0,0.0,959801.0,2,99,12
2020-01-27,PARACETAMOL,0,0,0,0,0.0,959801.0,21,99,13
2020-01-28,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,3,97,1
2020-01-28,APIRETAL,0,0,0,0,0.0,959801.0,6,97,2
2020-01-28,DALSY,0,0,0,0,0.0,959801.0,7,97,3
2020-01-28,ENANTYUM,0,0,0,0,0.0,959801.0,9,97,4
2020-01-28,FLUIMUCIL,0,0,0,0,0.0,959801.0,4,97,6
2020-01-28,FRENADOL,0,0,0,0,0.0,959801.0,9,97,7
2020-01-28,GELOCATIL,0,0,0,0,0.0,959801.0,3,97,8
2020-01-28,IBUPROFENO,0,0,0,0,0.0,959801.0,21,97,9
2020-01-28,NOLOTIL,0,0,0,0,0.0,959801.0,6,97,11
2020-01-28,ORFIDAL,0,0,0,0,0.0,959801.0,5,97,12
2020-01-28,PARACETAMOL,0,0,0,0,0.0,959801.0,24,97,13
2020-01-29,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,3,72,1
2020-01-29,APIRETAL,0,0,0,0,0.0,959801.0,3,72,2
2020-01-29,DALSY,0,0,0,0,0.0,959801.0,2,72,3
2020-01-29,ENANTYUM,0,0,0,0,0.0,959801.0,10,72,4
2020-01-29,FLUIMUCIL,0,0,0,0,0.0,959801.0,2,72,6
2020-01-29,FRENADOL,0,0,0,0,0.0,959801.0,3,72,7
2020-01-29,GELOCATIL,0,0,0,0,0.0,959801.0,6,72,8
2020-01-29,IBUPROFENO,0,0,0,0,0.0,959801.0,18,72,9
2020-01-29,NOLOTIL,0,0,0,0,0.0,959801.0,1,72,11
2020-01-29,ORFIDAL,0,0,0,0,0.0,959801.0,1,72,12
2020-01-29,PARACETAMOL,0,0,0,0,0.0,959801.0,23,72,13
2020-01-30,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,2,92,1
2020-01-30,APIRETAL,0,0,0,0,0.0,959801.0,9,92,2
2020-01-30,DALSY,0,0,0,0,0.0,959801.0,4,92,3
2020-01-30,ENANTYUM,0,0,0,0,0.0,959801.0,22,92,4
2020-01-30,FLUIMUCIL,0,0,0,0,0.0,959801.0,6,92,6
2020-01-30,FRENADOL,0,0,0,0,0.0,959801.0,5,92,7
2020-01-30,GELOCATIL,0,0,0,0,0.0,959801.0,4,92,8
2020-01-30,IBUPROFENO,0,0,0,0,0.0,959801.0,15,92,9
2020-01-30,NOLOTIL,0,0,0,0,0.0,959801.0,3,92,11
2020-01-30,ORFIDAL,0,0,0,0,0.0,959801.0,1,92,12
2020-01-30,PARACETAMOL,0,0,0,0,0.0,959801.0,21,92,13
2020-01-31,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,5,97,1
2020-01-31,APIRETAL,0,0,0,0,0.0,959801.0,3,97,2
2020-01-31,DALSY,0,0,0,0,0.0,959801.0,5,97,3
2020-01-31,ENANTYUM,0,0,0,0,0.0,959801.0,13,97,4
2020-01-31,FLUIMUCIL,0,0,0,0,0.0,959801.0,3,97,6
2020-01-31,FRENADOL,0,0,0,0,0.0,959801.0,7,97,7
2020-01-31,GELOCATIL,0,0,0,0,0.0,959801.0,5,97,8
2020-01-31,IBUPROFENO,0,0,0,0,0.0,959801.0,26,97,9
2020-01-31,NOLOTIL,0,0,0,0,0.0,959801.0,4,97,11
2020-01-31,ORFIDAL,0,0,0,0,0.0,959801.0,1,97,12
2020-01-31,PARACETAMOL,0,0,0,0,0.0,959801.0,25,97,13
2020-02-01,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,5,89,1
2020-02-01,APIRETAL,0,0,0,0,0.0,959801.0,6,89,2
2020-02-01,DALSY,0,0,0,0,0.0,959801.0,2,89,3
2020-02-01,ENANTYUM,0,0,0,0,0.0,959801.0,10,89,4
2020-02-01,FLUIMUCIL,0,0,0,0,0.0,959801.0,5,89,6
2020-02-01,FRENADOL,0,0,0,0,0.0,959801.0,11,89,7
2020-02-01,GELOCATIL,0,0,0,0,0.0,959801.0,5,89,8
2020-02-01,IBUPROFENO,0,0,0,0,0.0,959801.0,20,89,9
2020-02-01,NOLOTIL,0,0,0,0,0.0,959801.0,2,89,11
2020-02-01,ORFIDAL,0,0,0,0,0.0,959801.0,2,89,12
2020-02-01,PARACETAMOL,0,0,0,0,0.0,959801.0,21,89,13
2020-02-02,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,6,151,1
2020-02-02,APIRETAL,0,0,0,0,0.0,959801.0,13,151,2
2020-02-02,DALSY,0,0,0,0,0.0,959801.0,8,151,3
2020-02-02,ENANTYUM,0,0,0,0,0.0,959801.0,13,151,4
2020-02-02,FLUIMUCIL,0,0,0,0,0.0,959801.0,19,151,6
2020-02-02,FRENADOL,0,0,0,0,0.0,959801.0,13,151,7
2020-02-02,GELOCATIL,0,0,0,0,0.0,959801.0,9,151,8
2020-02-02,IBUPROFENO,0,0,0,0,0.0,959801.0,33,151,9
2020-02-02,NOLOTIL,0,0,0,0,0.0,959801.0,4,151,11
2020-02-02,ORFIDAL,0,0,0,0,0.0,959801.0,6,151,12
2020-02-02,PARACETAMOL,0,0,0,0,0.0,959801.0,27,151,13
2020-02-03,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,4,102,1
2020-02-03,APIRETAL,0,0,0,0,0.0,959801.0,8,102,2
2020-02-03,DALSY,0,0,0,0,0.0,959801.0,6,102,3
2020-02-03,ENANTYUM,0,0,0,0,0.0,959801.0,10,102,4
2020-02-03,FLUIMUCIL,0,0,0,0,0.0,959801.0,5,102,6
2020-02-03,FRENADOL,0,0,0,0,0.0,959801.0,9,102,7
2020-02-03,GELOCATIL,0,0,0,0,0.0,959801.0,9,102,8
2020-02-03,IBUPROFENO,0,0,0,0,0.0,959801.0,18,102,9
2020-02-03,NOLOTIL,0,0,0,0,0.0,959801.0,1,102,11
2020-02-03,ORFIDAL,0,0,0,0,0.0,959801.0,11,102,12
2020-02-03,PARACETAMOL,0,0,0,0,0.0,959801.0,21,102,13
2020-02-04,ALCOHOL DESINFECTANTE,0,0,0,0,0.0,959801.0,1,93,1
